title,url,channel,duration,thumbnail,videoId,duration_time,Music
The Pythagorean Siphon Inside Your Washing Machine,https://www.youtube.com/watch?v=Cg8KQfaT9xY&list=LL&index=800&t=34s&pp=gAQBiAQB,Steve Mould,00:11:31,,Cg8KQfaT9xY,0:11:31,FALSE
Wait For It...The Mongols!: Crash Course World History #17,https://www.youtube.com/watch?v=szxPar0BcMo&list=LL&index=1594&pp=gAQBiAQB,CrashCourse,00:11:31,,szxPar0BcMo,0:11:31,FALSE
James May Learns The Scandi Flick! | Top Gear Classic,https://www.youtube.com/watch?v=a5-FvTyDxtI&list=LL&index=46&pp=gAQBiAQB,Top Gear Classic,00:11:29,,a5-FvTyDxtI,0:11:29,FALSE
4 Levels of Spaghetti & Meatballs: Amateur to Food Scientist | Epicurious,https://www.youtube.com/watch?v=79_IsTV8X-c&list=LL&index=1502&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Epicurious,00:11:29,,79_IsTV8X-c,0:11:29,FALSE
Getting a Laugh: How to Make Something Funny,https://www.youtube.com/watch?v=QGj15uvuPLA&list=LL&index=1540&pp=gAQBiAQB,Casually Explained,00:11:29,,QGj15uvuPLA,0:11:29,FALSE
How did planners design Soviet cities?,https://www.youtube.com/watch?v=JGVBv7svKLo&list=LL&index=924&t=13s&pp=gAQBiAQB0gcJCSkKAYcqIYzv,City Beautiful,00:11:24,,JGVBv7svKLo,0:11:24,FALSE
How Ozempic is Currently Breaking the Stock Market (and Denmark’s Economy),https://www.youtube.com/watch?v=f7CstK22Jtc&list=LL&index=395&t=369s&pp=gAQBiAQB,New Money,00:11:23,,f7CstK22Jtc,0:11:23,FALSE
The Black Hole Information Loss Problem is Unsolved. And Unsolvable.,https://www.youtube.com/watch?v=mqLM3JYUByM&list=LL&index=807&pp=gAQBiAQB,Sabine Hossenfelder,00:11:23,,mqLM3JYUByM,0:11:23,FALSE
Why So Many Airlines are Going Bankrupt,https://www.youtube.com/watch?v=cnfoTAxhpzQ&list=LL&index=1161&pp=gAQBiAQB,Wendover Productions,00:11:23,,cnfoTAxhpzQ,0:11:23,FALSE
Shpongle - Around The World In A Tea Daze,https://www.youtube.com/watch?v=tNUukaU4LJ8&list=LL&index=1228&pp=gAQBiAQB,TwistedMusicUK,00:11:22,,tNUukaU4LJ8,0:11:22,TRUE
What’s Hiding at the Most Solitary Place on Earth? The Deep Sea,https://www.youtube.com/watch?v=PaErPyEnDvk&list=LL&index=1201&pp=gAQBiAQB,Kurzgesagt – In a Nutshell,00:11:20,,PaErPyEnDvk,0:11:20,FALSE
We Tried 50 Cheap Wireless Earbuds & Picked our FAVORITES!,https://www.youtube.com/watch?v=a30Hnuzgr6s&list=LL&index=1230&pp=gAQBiAQB,Linus Tech Tips,00:11:12,,a30Hnuzgr6s,0:11:12,FALSE
One of the funniest person alive | RAW | Swesub,https://www.youtube.com/watch?v=QouJEDVNt6s&list=LL&index=1812&pp=gAQBiAQB0gcJCSkKAYcqIYzv,XHCommunity,00:11:12,,QouJEDVNt6s,0:11:12,FALSE
Human Headphones Just Changed The Game,https://www.youtube.com/watch?v=jLkiBqE2bAQ&list=LL&index=1203&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Unbox Therapy,00:11:11,,jLkiBqE2bAQ,0:11:11,FALSE
"Would You Live in This Toxic, Closed-Off City?",https://www.youtube.com/watch?v=ks9E9XQp_2k&list=LL&index=1158&t=15s&pp=gAQBiAQB,The Atlantic,00:11:09,,ks9E9XQp_2k,0:11:09,FALSE
RSA ANIMATE: The Truth About Dishonesty,https://www.youtube.com/watch?v=XBmJay_qdNc&list=LL&index=1809&pp=gAQBiAQB,The RSA,00:11:09,,XBmJay_qdNc,0:11:09,FALSE
PHILOSOPHY - David Hume,https://www.youtube.com/watch?v=HS52H_CqZLE&list=LL&index=1787&pp=gAQBiAQB,The School of Life,00:11:06,,HS52H_CqZLE,0:11:06,FALSE
How Twisted Sister Outclassed Congress,https://www.youtube.com/watch?v=1OceijOEVqU&list=LL&index=954&pp=gAQBiAQB,Weird History,00:11:02,,1OceijOEVqU,0:11:02,FALSE
TREE(3) (extra footage) - Numberphile,https://www.youtube.com/watch?v=IihcNa9YAPk&list=LL&index=1676&pp=gAQBiAQB,Numberphile2,00:11:02,,IihcNa9YAPk,0:11:02,FALSE
Bill Burr Makes Joe Rogan Die of Laughter for 11 Minutes Straight,https://www.youtube.com/watch?v=IuTGdDNSx6w&list=LL&index=378&pp=gAQBiAQB,Fans of Bill Burr,00:11:00,,IuTGdDNSx6w,0:11:00,FALSE
Dr John All Himlung Crevasse Mt. Everest Nepal 2014,https://www.youtube.com/watch?v=NE2iZHC42IY&list=LL&index=1004&pp=gAQBiAQB,DrJohnepal,00:11:00,,NE2iZHC42IY,0:11:00,FALSE
How did Microsoft screw this up? - Surface Pro X (SQ2) vs M1 Macbook Air,https://www.youtube.com/watch?v=OhESSZIXvCA&list=LL&index=763&pp=gAQBiAQB,Linus Tech Tips,00:10:56,,OhESSZIXvCA,0:10:56,FALSE
Cymande - Dove,https://www.youtube.com/watch?v=YcL8SvyKtE4&list=LL&index=1164&pp=gAQBiAQB,EgregiousViolations,00:10:55,,YcL8SvyKtE4,0:10:55,TRUE
"Famous Internet Memes, Where Are They Now?",https://www.youtube.com/watch?v=uxD0aXiBnvM&list=LL&index=1483&pp=gAQBiAQB,Top Trending,00:10:53,,uxD0aXiBnvM,0:10:53,FALSE
Doug DeMuro’s Take on New Cars vs. Used Cars,https://www.youtube.com/watch?v=sZqVKa6Fqd0&list=LL&index=1327&pp=gAQBiAQB,Cars & Bids,00:10:51,,sZqVKa6Fqd0,0:10:51,FALSE
Shaquille O'Neal funniest Moments - Why we love Shaq,https://www.youtube.com/watch?v=1yvLYJ2Fe_c&list=LL&index=725&pp=gAQBiAQB,PlayersTV,00:10:50,,1yvLYJ2Fe_c,0:10:50,FALSE
The Jet Train Should've Changed the World,https://www.youtube.com/watch?v=qUXEFj0t7Ek&list=LL&index=1284&pp=gAQBiAQB,Mustard,00:10:50,,qUXEFj0t7Ek,0:10:50,FALSE
King of One-Liners | Andy Huggins | Stand Up Comedy,https://www.youtube.com/watch?v=DbbKaM8_LUc&list=LL&index=220&t=5s&pp=gAQBiAQB,Don't Tell Comedy,00:10:42,,DbbKaM8_LUc,0:10:42,FALSE
Television - Marquee Moon,https://www.youtube.com/watch?v=jlbunmCbTBA&list=LL&index=860&pp=gAQBiAQB,SpaceOdyssee0,00:10:41,,jlbunmCbTBA,0:10:41,TRUE
Artemis Launch Sound Experience - Listen to NASA's SLS Rocket Roar with mics placed inside the pad,https://www.youtube.com/watch?v=oWR5tFgJKIQ&list=LL&index=554&pp=gAQBiAQB,Cosmic Perspective,00:10:39,,oWR5tFgJKIQ,0:10:39,FALSE
The Genius Design of Communist Memorials,https://www.youtube.com/watch?v=5TKZsnujzk0&list=LL&index=213&pp=gAQBiAQB0gcJCSkKAYcqIYzv,The Present Past,00:10:35,,5TKZsnujzk0,0:10:35,FALSE
Rome Team Building - Zel's speech,https://www.youtube.com/watch?v=W8gnXYmarHc&list=LL&index=461&t=149s&pp=gAQBiAQBsAQB0gcJCSkKAYcqIYzv,Zeljko Svedic,00:10:35,,W8gnXYmarHc,0:10:35,FALSE
When Ali G met the Beckhams | Comic Relief,https://www.youtube.com/watch?v=jIic9_ZhyC8&list=LL&index=1063&pp=gAQBiAQB,Comic Relief,00:10:35,,jIic9_ZhyC8,0:10:35,FALSE
The Most INSANE Music Interview,https://www.youtube.com/watch?v=IUlzYiUU9BY&list=LL&index=301&t=6s&pp=gAQBiAQB,Rick Beato,00:10:33,,IUlzYiUU9BY,0:10:33,FALSE
"REVIEW: Divoom Ditto, Pixel Art Smart Bluetooth Speaker - Retro Computer Style!",https://www.youtube.com/watch?v=6QtaHoe0ifc&list=LL&index=1204&pp=gAQBiAQB,OSReviews,00:10:31,,6QtaHoe0ifc,0:10:31,FALSE
The Battle of Thermopylae - East vs. West - Part 2 - Extra History,https://www.youtube.com/watch?v=Fvd9vxyCgCA&list=LL&index=1494&pp=gAQBiAQB,Extra History,00:10:31,,Fvd9vxyCgCA,0:10:31,FALSE
Architect Breaks Down Why All American Diners Look Like That | Architectural Digest,https://www.youtube.com/watch?v=fYSfG_6Sv5g&list=LL&index=442&t=15s&pp=gAQBiAQB,Architectural Digest,00:10:28,,fYSfG_6Sv5g,0:10:28,FALSE
Blitzkrieg on Speed - Nazis on Crystal Meth Part 2 - WW2 SPECIAL,https://www.youtube.com/watch?v=OuCXlD7gQ3o&list=LL&index=1249&t=33s&pp=gAQBiAQB,World War Two,00:10:28,,OuCXlD7gQ3o,0:10:28,FALSE
This Game Is Beautiful! - Space Engine,https://www.youtube.com/watch?v=UxEnZ1qVjPc&list=LL&index=1733&pp=gAQBiAQB,The Game Survivor,00:10:28,,UxEnZ1qVjPc,0:10:28,FALSE
6 Health & Aging Supplements (and What I Avoid),https://www.youtube.com/watch?v=f-BCz5cIhmI&list=LL&index=250&pp=gAQBiAQB,Physionic,00:10:27,,f-BCz5cIhmI,0:10:27,FALSE
British people only eat Cocaine - TWBFR #11,https://www.youtube.com/watch?v=Y-BTGMlpAqw&list=LL&index=1149&pp=gAQBiAQB,Chris Turner,00:10:24,,Y-BTGMlpAqw,0:10:24,FALSE
The Battle of Thermopylae - The Hellenic Alliance - Part 1 - Extra History,https://www.youtube.com/watch?v=FwitONWEgsk&list=LL&index=1495&pp=gAQBiAQB,Extra History,00:10:24,,FwitONWEgsk,0:10:24,FALSE
George Carlin --- Religion is Bullshit,https://www.youtube.com/watch?v=8r-e2NDSTuE&list=LL&index=1639&pp=gAQBiAQB,ChrissyA1,00:10:24,,8r-e2NDSTuE,0:10:24,FALSE
The Waterboys - Long Strange Golden Road,https://www.youtube.com/watch?v=7KDFVRVHTLU&list=LL&index=1404&pp=gAQBiAQB,The Waterboys,00:10:23,,7KDFVRVHTLU,0:10:23,TRUE
Plastic Dreams,https://www.youtube.com/watch?v=Ii8NhLeyouE&list=LL&index=1107&pp=gAQBiAQB,Jaydee - Topic,00:10:22,,Ii8NhLeyouE,0:10:22,TRUE
"Blastoff! SpaceX Starship launches on 5th flight, nails 'chopsticks' booster catch!",https://www.youtube.com/watch?v=b28zbsnk-48&list=LL&index=214&pp=gAQBiAQB,VideoFromSpace,00:10:21,,b28zbsnk-48,0:10:21,FALSE
FOALS - Neptune [Official Music Video],https://www.youtube.com/watch?v=Tw4w0Qh-d08&list=LL&index=930&pp=gAQBiAQB,Foals,00:10:21,,Tw4w0Qh-d08,0:10:21,TRUE
Moments In Love,https://www.youtube.com/watch?v=uNkcZ8QoNuI&list=LL&index=204&pp=gAQBiAQB,Art Of Noise,00:10:20,,uNkcZ8QoNuI,0:10:20,TRUE
The Metaverse Is The World's Deepest Money Pit,https://www.youtube.com/watch?v=zuqBRN5SJZ8&list=LL&index=580&pp=gAQBiAQB,Mental Outlaw,00:10:20,,zuqBRN5SJZ8,0:10:20,FALSE
Densely Connected Convolutional Networks,https://www.youtube.com/watch?v=-W6y8xnd--U&list=LL&index=1560&pp=gAQBiAQB,ComputerVisionFoundation Videos,00:10:20,,-W6y8xnd--U,0:10:20,FALSE
Greyp Bikes's Penetrator6000 @fightbotics894 2022,https://www.youtube.com/watch?v=1EJu8Zxnzg4&list=LL&index=561&pp=gAQBiAQB,zeDoSauRus,00:10:18,,1EJu8Zxnzg4,0:10:18,FALSE
Jaydee-Plastic Dreams HQ (Original Long Version),https://www.youtube.com/watch?v=UwPKi1H8t9M&list=LL&index=1119&pp=gAQBiAQB,MegatoneRecords,00:10:17,,UwPKi1H8t9M,0:10:17,TRUE
The Midnight - Days of Thunder/ Gloria,https://www.youtube.com/watch?v=TmQyfUpyeFk&list=LL&index=940&pp=gAQBiAQB,NewRetroWave,00:10:16,,TmQyfUpyeFk,0:10:16,TRUE
At Home Core Workout | Clutch Life: Ashley Conrad's 24/7 Fitness Trainer,https://www.youtube.com/watch?v=dJlFmxiL11s&list=LL&index=1536&pp=gAQBiAQB,Bodybuilding.com,00:10:16,,dJlFmxiL11s,0:10:16,FALSE
Drummer Reaction - Larnell Lewis Hears A Song Once And Plays It Perfectly,https://www.youtube.com/watch?v=4FUeo3YSgzE&list=LL&index=708&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Joshua Crawford,00:10:15,,4FUeo3YSgzE,0:10:15,FALSE
GPT Engineer: Things Are Starting to Get Weird,https://www.youtube.com/watch?v=FPZONhA0C60&list=LL&index=422&t=45s&pp=gAQBiAQB0gcJCSkKAYcqIYzv,ArjanCodes,00:10:14,,FPZONhA0C60,0:10:14,FALSE
"Guest speaker Adam Fletcher, Author",https://www.youtube.com/watch?v=H49Um0rYRSw&list=LL&index=1572&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Constructor University,00:10:13,,H49Um0rYRSw,0:10:13,FALSE
TERRIBLE $900 Party Trick – Jibo Review,https://www.youtube.com/watch?v=U1RASlbIIVc&list=LL&index=1555&pp=gAQBiAQB,Linus Tech Tips,00:10:09,,U1RASlbIIVc,0:10:09,FALSE
Google Just Made Photography Obsolete (Nano Banana),https://www.youtube.com/watch?v=QrY_WoleAJs&list=LL&index=64&pp=gAQBiAQB,Fstoppers,00:10:06,,QrY_WoleAJs,0:10:06,FALSE
Network Architecture Search: AutoML and others,https://www.youtube.com/watch?v=gZZKjiAKc5s&list=LL&index=1146&pp=gAQBiAQB,,00:10:06,,gZZKjiAKc5s,0:10:06,FALSE
Top 5 Genius Monkeys Caught on Camera,https://www.youtube.com/watch?v=MLnhShanZbo&list=LL&index=1007&pp=gAQBiAQB,Top Fives,00:10:05,,MLnhShanZbo,0:10:05,FALSE
The No Cloning Theorem,https://www.youtube.com/watch?v=owPC60Ue0BE&list=LL&index=573&pp=gAQBiAQB,minutephysics,00:10:04,,owPC60Ue0BE,0:10:04,FALSE
skydiving Accidents! (gone wrong 2019) compilation,https://www.youtube.com/watch?v=lI-BIUMLfdA&list=LL&index=1108&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Sloth Gaming,00:10:03,,lI-BIUMLfdA,0:10:03,FALSE
Video Games and Storytelling,https://www.youtube.com/watch?v=1jdG2LHair0&list=LL&index=1407&t=216s&pp=gAQBiAQB,Dan Floyd,00:10:02,,1jdG2LHair0,0:10:02,FALSE
N'to - Trauma (Worakls Remix),https://www.youtube.com/watch?v=ZrtZ02jroyg&list=LL&index=1062&pp=gAQBiAQB,Shiversssss,00:10:01,,ZrtZ02jroyg,0:10:01,TRUE
"Berlin Pitch at SXSW: Why you should move your startup to Berlin (aka ""the funniest pitch at SXSW"")",https://www.youtube.com/watch?v=Y1aZM8dnHXs&list=LL&index=1627&pp=gAQBiAQB,ThePitchDoctor,00:10:00,,Y1aZM8dnHXs,0:10:00,FALSE
JAMES VAN DER BEEK | Speechless w/ Carly Fleischmann Ep 2,https://www.youtube.com/watch?v=oFVd2uIUTBo&list=LL&index=659&pp=gAQBiAQB,Speechless with Carly Fleischmann,00:9:59,,oFVd2uIUTBo,0:09:59,FALSE
karl on investments and inventions,https://www.youtube.com/watch?v=Q8oY4ZCJu54&list=LL&index=414&pp=gAQBiAQB,Chi-CAN You Believe It,00:9:58,,Q8oY4ZCJu54,0:09:58,FALSE
"Mel Blanc, The Man of 1000 Voices [1981] - AMAZING TALENT !!",https://www.youtube.com/watch?v=ZeAM1vwEcFg&list=LL&index=496&pp=gAQBiAQB,L0STanimation,00:9:57,,ZeAM1vwEcFg,0:09:57,FALSE
Dark & Long (Dark Train / Remastered 2014),https://www.youtube.com/watch?v=IQZqh-OkjGc&list=LL&index=1118&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Underworld,00:9:55,,IQZqh-OkjGc,0:09:55,TRUE
How to recognize poor vs. good quality in clothes (in 5 points) | Justine Leconte,https://www.youtube.com/watch?v=6a5lHAHf0Zk&list=LL&index=1335&pp=gAQBiAQB,Justine Leconte officiel,00:9:55,,6a5lHAHf0Zk,0:09:55,FALSE
Why humans learn so much faster than AI,https://www.youtube.com/watch?v=Ol0-c9OE3VQ&list=LL&index=1624&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Arxiv Insights,00:9:54,,Ol0-c9OE3VQ,0:09:54,FALSE
7 Database Paradigms,https://www.youtube.com/watch?v=W2Z7fbCLSTw&list=LL&index=598&t=11s&pp=gAQBiAQB,Fireship,00:9:53,,W2Z7fbCLSTw,0:09:53,FALSE
French Kiss (The Original Underground Mix),https://www.youtube.com/watch?v=rmOAVfEDyhA&list=LL&index=1040&pp=gAQBiAQB,Lil' Louis - Topic,00:9:52,,rmOAVfEDyhA,0:09:52,TRUE
Why Unreal Engine 5.2 is a Game Changer,https://www.youtube.com/watch?v=6DIEZhk_ES8&list=LL&index=469&pp=gAQBiAQB,Unreal Sensei,00:9:51,,6DIEZhk_ES8,0:09:51,FALSE
Here's Why the Yugo Is One of the Worst Cars Ever Made,https://www.youtube.com/watch?v=QN4UhS8cFTk&list=LL&index=1455&pp=gAQBiAQB,Doug DeMuro,00:9:51,,QN4UhS8cFTk,0:09:51,FALSE
WARNING VERY GRAPHIC US Army Nerve Agent Weapons Experiments on Rabbits,https://www.youtube.com/watch?v=wXUeLwAit3Y&list=LL&index=1636&pp=gAQBiAQB,tattooverb,00:9:50,,wXUeLwAit3Y,0:09:50,FALSE
The Economics of Private Jets,https://www.youtube.com/watch?v=jYPrH4xANpU&list=LL&index=1247&t=11s&pp=gAQBiAQB,Wendover Productions,00:9:49,,jYPrH4xANpU,0:09:49,FALSE
Hillary Rodham Clinton Experienced Putin's Sexism Firsthand,https://www.youtube.com/watch?v=trsfoQlM0ts&list=LL&index=1682&pp=gAQBiAQB,The Late Show with Stephen Colbert,00:9:49,,trsfoQlM0ts,0:09:49,FALSE
GPT-4o Realtime Audio - Early Access Demo,https://www.youtube.com/watch?v=8hmbZundj1Y&list=LL&index=240&pp=gAQBiAQB,andrewships | Tech & Product,00:9:47,,8hmbZundj1Y,0:09:47,FALSE
"998,001 and its Mysterious Recurring Decimals - Numberphile",https://www.youtube.com/watch?v=daro6K6mym8&list=LL&index=1759&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Numberphile,00:9:47,,daro6K6mym8,0:09:47,FALSE
Observation of the Development of Chick Embryo,https://www.youtube.com/watch?v=uE0uKvUbcfw&list=LL&index=1034&pp=gAQBiAQB,Yusaku Watanabe,00:9:46,,uE0uKvUbcfw,0:09:46,FALSE
"See Through Suppressor in Super Slow Motion (110,000 fps) - Smarter Every Day 177",https://www.youtube.com/watch?v=7pOXunRYJIw&list=LL&index=1524&pp=gAQBiAQB,SmarterEveryDay,00:9:44,,7pOXunRYJIw,0:09:44,FALSE
Startup Pitch: RydeMyPony.com,https://www.youtube.com/watch?v=1p8JBRge88o&list=LL&index=1779&pp=gAQBiAQB0gcJCSkKAYcqIYzv,ThePitchDoctor,00:9:42,,1p8JBRge88o,0:09:42,FALSE
The Trabant Was an Awful Car Made By Communists,https://www.youtube.com/watch?v=No1-4GsQa-g&list=LL&index=1328&pp=gAQBiAQB,Doug DeMuro,00:9:40,,No1-4GsQa-g,0:09:40,FALSE
Goa Explodes as Massive Crowd Grooves to Live Melodic Techno - Looping with Juno-106 & Didgeridoo,https://www.youtube.com/watch?v=sQzm0r_FDfg&list=LL&index=285&pp=gAQBiAQB,TribalNeed,00:9:37,,sQzm0r_FDfg,0:09:37,TRUE
"Characters, Symbols and the Unicode Miracle - Computerphile",https://www.youtube.com/watch?v=MijmeoH9LT4&list=LL&index=1152&pp=gAQBiAQB,Computerphile,00:9:37,,MijmeoH9LT4,0:09:37,FALSE
TOO MANY ZOOZ rocks Union Square.,https://www.youtube.com/watch?v=FZu097wb8wU&list=LL&index=1173&pp=gAQBiAQB,Jake Dietrich,00:9:36,,FZu097wb8wU,0:09:36,TRUE
Meet John Romero: One of the Godfathers of the First-Person Shooter,https://www.youtube.com/watch?v=9v_0HD7iOz4&list=LL&index=1519&pp=gAQBiAQB,Motherboard,00:9:36,,9v_0HD7iOz4,0:09:36,FALSE
Is Your Red The Same as My Red?,https://www.youtube.com/watch?v=evQsOFQju08&list=LL&index=1672&pp=gAQBiAQB,Vsauce,00:9:35,,evQsOFQju08,0:09:35,FALSE
Why It Sucks to Be Born as a Wild Horse,https://www.youtube.com/watch?v=_ikDX9ICJEM&list=LL&index=178&pp=gAQBiAQB,Dinzo,00:9:33,,_ikDX9ICJEM,0:09:33,FALSE
Contractarianism: Crash Course Philosophy #37,https://www.youtube.com/watch?v=2Co6pNvd9mc&list=LL&index=1772&pp=gAQBiAQB0gcJCSkKAYcqIYzv,CrashCourse,00:9:31,,2Co6pNvd9mc,0:09:31,FALSE
iMac Pro Setup Tour 2018!,https://www.youtube.com/watch?v=6UR_H5XJkeM&list=LL&index=1098&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Marques Brownlee,00:9:28,,6UR_H5XJkeM,0:09:28,FALSE
These Are The 6 Greatest Cruises In The World,https://www.youtube.com/watch?v=NhHLLP1Nkuc&list=LL&index=51&pp=gAQBiAQB,Tips For Travellers,00:9:27,,NhHLLP1Nkuc,0:09:27,FALSE
ASUS Zephyrus G14 Gaming Laptop Review,https://www.youtube.com/watch?v=qTO7959ySss&list=LL&index=976&pp=gAQBiAQB,Dave2D,00:9:26,,qTO7959ySss,0:09:26,FALSE
The Worst Nobel Prize in History,https://www.youtube.com/watch?v=StrsvKSAbT8&list=LL&index=1683&pp=gAQBiAQB,SciShow,00:9:26,,StrsvKSAbT8,0:09:26,FALSE
TOOL - Lateralus (Audio),https://www.youtube.com/watch?v=Y7JG63IuaWs&list=LL&index=277&pp=gAQBiAQB,TOOL,00:9:25,,Y7JG63IuaWs,0:09:25,TRUE
How Demon Core A-bomb Created Bikini?,https://www.youtube.com/watch?v=AJqKZs1LkuE&list=LL&index=1804&t=2s&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Geek Twist,00:9:22,,AJqKZs1LkuE,0:09:22,FALSE
Lindsey Buckingham - Big Love | Go Insane,https://www.youtube.com/watch?v=gdd_fv0xrSo&list=LL&index=1251&pp=gAQBiAQB,APlace In Time,00:9:19,,gdd_fv0xrSo,0:09:19,TRUE
How to Understand What Black Holes Look Like,https://www.youtube.com/watch?v=zUyH3XhpLTo&list=LL&index=1314&pp=gAQBiAQB,Veritasium,00:9:19,,zUyH3XhpLTo,0:09:19,FALSE
Juggling Molecules,https://www.youtube.com/watch?v=4tu5rtsIIDw&list=LL&index=1111&pp=gAQBiAQB,ShpongleMusic,00:9:18,,4tu5rtsIIDw,0:09:18,TRUE
Could Netflix Fix Science?,https://www.youtube.com/watch?v=JkMvm_rsTvI&list=LL&index=1347&pp=gAQBiAQB,Sciencium,00:9:18,,JkMvm_rsTvI,0:09:18,FALSE
HTC VIVE FOCUS FULL REVIEW!,https://www.youtube.com/watch?v=qaa8aPi8qNY&list=LL&index=1644&pp=gAQBiAQB,Clan Virtu,00:9:18,,qaa8aPi8qNY,0:09:18,FALSE
This Painting Tricked Everyone With an Impossible Illusion,https://www.youtube.com/watch?v=WoXuN8IwrDg&list=LL&index=553&pp=gAQBiAQB,Art Deco,00:9:16,,WoXuN8IwrDg,0:09:16,FALSE
Kevin Morby - Harlem River,https://www.youtube.com/watch?v=kk7t4LhKCw4&list=LL&index=984&pp=gAQBiAQB,alegarde67,00:9:16,,kk7t4LhKCw4,0:09:16,TRUE
Astrix - Deep Jungle Walk [Hommega Productions],https://www.youtube.com/watch?v=xw3C03Ba8Dk&list=LL&index=1376&pp=gAQBiAQB,DJ Electric Samurai,00:9:15,,xw3C03Ba8Dk,0:09:15,TRUE
5-Sided Square - Numberphile,https://www.youtube.com/watch?v=n7GYYerlQWs&list=LL&index=1530&pp=gAQBiAQB,Numberphile,00:9:15,,n7GYYerlQWs,0:09:15,FALSE
Tea-sipping Englishman is a Freestyle Rap BEAST?! | Chris Turner's Freestyle Raps,https://www.youtube.com/watch?v=SC4RkN7HOWs&list=LL&index=1&t=35s&pp=gAQBiAQB,Chris Turner,00:9:14,,SC4RkN7HOWs,0:09:14,FALSE
Astrix & Vertical Mode - Seven Gates,https://www.youtube.com/watch?v=SHY7vgiDT-Y&list=LL&index=1375&pp=gAQBiAQB,Astrix,00:9:14,,SHY7vgiDT-Y,0:09:14,TRUE
Why Do Owls Sleep Like That? You've Never Seen the Way Animals Sleep,https://www.youtube.com/watch?v=6kwDk8A_9rQ&list=LL&index=478&t=31s&pp=gAQBiAQB,WATOP,00:9:13,,6kwDk8A_9rQ,0:09:13,FALSE
If Rockets were Transparent,https://www.youtube.com/watch?v=su9EVeHqizY&list=LL&index=950&pp=gAQBiAQB,Hazegrayart,00:9:13,,su9EVeHqizY,0:09:13,FALSE
Write And Perform A Song For A Stranger - FULL TASK,https://www.youtube.com/watch?v=emz6GVWvJlo&list=LL&index=644&pp=gAQBiAQB,Taskmaster,00:9:10,,emz6GVWvJlo,0:09:10,FALSE
Worakls - Nocturne,https://www.youtube.com/watch?v=JvqXj2cAaY4&list=LL&index=1054&pp=gAQBiAQB,Dancecode Electronics,00:9:10,,JvqXj2cAaY4,0:09:10,TRUE
Bedouin - Flight Of Birds (Original Mix),https://www.youtube.com/watch?v=GzFym9gb5N4&list=LL&index=1474&pp=gAQBiAQB,Ö!,00:9:10,,GzFym9gb5N4,0:09:10,TRUE
[HD] Laurent Garnier - The Man With The Red Face,https://www.youtube.com/watch?v=J5bBCaUnPq4&list=LL&index=1481&pp=gAQBiAQB,Alex Kondusov,00:9:09,,J5bBCaUnPq4,0:09:09,TRUE
Timothy Dexter: The Dumbest Rags-to-Riches Story,https://www.youtube.com/watch?v=ChSUvdU_Sbk&list=LL&index=1084&pp=gAQBiAQB,Sam O'Nella Academy,00:9:07,,ChSUvdU_Sbk,0:09:07,FALSE
7 Jokes That Make People Love Being Around You,https://www.youtube.com/watch?v=561RvnDDap4&list=LL&index=367&pp=gAQBiAQB,Charisma on Command,00:9:06,,561RvnDDap4,0:09:06,FALSE
Tarlabasi (Be Svendsen Remix),https://www.youtube.com/watch?v=LEsB_pwCmpQ&list=LL&index=960&pp=gAQBiAQB,OCEANVS ORIENTALIS,00:9:06,,LEsB_pwCmpQ,0:09:06,TRUE
Iron Lung,https://www.youtube.com/watch?v=GJCk5zGjza4&list=LL&index=333&pp=gAQBiAQB,King Gizzard And The Lizard Wizard,00:9:05,,GJCk5zGjza4,0:09:05,TRUE
HOW TO STOP SWEATY ARMPITS | Alex Costa,https://www.youtube.com/watch?v=dbfn88TFFFc&list=LL&index=851&pp=gAQBiAQB,Alex Costa,00:9:04,,dbfn88TFFFc,0:09:04,FALSE
PS5 Unreal Engine 5 Tech Demo,https://www.youtube.com/watch?v=d8B1LNrBpqc&list=LL&index=953&pp=gAQBiAQB,IGN,00:9:04,,d8B1LNrBpqc,0:09:04,FALSE
Jackie Chan - How to Do Action Comedy,https://www.youtube.com/watch?v=Z1PCtIaM_GQ&list=LL&index=1790&pp=gAQBiAQB,Every Frame a Painting,00:9:04,,Z1PCtIaM_GQ,0:09:04,FALSE
Lynyrd Skynyrd - Free Bird,https://www.youtube.com/watch?v=D0W1v0kOELA&list=LL&index=1475&pp=gAQBiAQB0gcJCSkKAYcqIYzv,The Best Of - Home Of Classic Music,00:9:03,,D0W1v0kOELA,0:09:03,TRUE
Measuring the Intrinsic Dimension of Objective Landscapes,https://www.youtube.com/watch?v=uSZWeRADTFI&list=LL&index=1603&t=23s&pp=gAQBiAQB,Uber AI Labs,00:9:03,,uSZWeRADTFI,0:09:03,FALSE
"Roger Penrose - ""Big Bang was not the beginning""",https://www.youtube.com/watch?v=HFbFat-UhaA&list=LL&index=555&pp=gAQBiAQB,Flexlolo,00:9:01,,HFbFat-UhaA,0:09:01,FALSE
