"title","url","channel","duration","thumbnail","videoId"
"This Land","https://www.youtube.com/watch?v=rLCoM4qfqwM&list=LL&index=424&pp=gAQBiAQB","garyclarkjr","00:5:42","","rLCoM4qfqwM"
"Tori Amos - Smells Like Teen Spirit","https://www.youtube.com/watch?v=HaAI3jI7uCc&list=LL&index=425&pp=gAQBiAQB","GeorgeBopper","00:3:12","","HaAI3jI7uCc"
"how to find a street in 2 minutes","https://www.youtube.com/watch?v=rl2Q9xH8e7M&list=LL&index=426&pp=gAQBiAQB","RAINBOLT","00:6:10","","rl2Q9xH8e7M"
"Flogging Molly - Devils Dance Floor","https://www.youtube.com/watch?v=YPaz0p2dpEk&list=LL&index=427&pp=gAQBiAQB","gnrmusicman1","00:4:01","","YPaz0p2dpEk"
"Joe Strummer & The Mescaleros - Redemption Song","https://www.youtube.com/watch?v=Dc5dg6oVXq0&list=LL&index=428&pp=gAQBiAQB","Resist Stance","00:3:29","","Dc5dg6oVXq0"
"Like a Virgin","https://www.youtube.com/watch?v=pYaTxdu4bdQ&list=LL&index=429&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Petra Magoni - Topic","00:2:55","","pYaTxdu4bdQ"
"Khruangbin & Leon Bridges - Texas Sun (Official Audio)","https://www.youtube.com/watch?v=zSWNWWREtsI&list=LL&index=430&pp=gAQBiAQB","Dead Oceans and 2 more","00:4:13","","zSWNWWREtsI"
"Goldfish - Hold Tight","https://www.youtube.com/watch?v=O-N2t2UORuA&list=LL&index=431&pp=gAQBiAQB","Joe Newell","00:7:01","","O-N2t2UORuA"
"Soho Vibes","https://www.youtube.com/watch?v=wiZSZ6rYAuc&list=LL&index=432&pp=gAQBiAQB","Mo'Horizons","00:4:32","","wiZSZ6rYAuc"
"Miguel Migs 'The Distance feat. Aya'","https://www.youtube.com/watch?v=UabBWmihAm0&list=LL&index=433&pp=gAQBiAQB","Om Records","00:5:12","","UabBWmihAm0"
"boozoo bajou night over manaus","https://www.youtube.com/watch?v=mihcffqbRtk&list=LL&index=434&pp=gAQBiAQB0gcJCSkKAYcqIYzv","daniloskat","00:5:21","","mihcffqbRtk"
"Zvone Sladoled Radio 101","https://www.youtube.com/watch?v=0dDG-Rj7mwo&list=LL&index=435&pp=gAQBiAQB","smogovac101","00:1:07","","0dDG-Rj7mwo"
"Sinéad O'Connor - Nothing Compares 2 U (Official Music Video) [HD]","https://www.youtube.com/watch?v=0-EF60neguk&list=LL&index=436&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Sinéad O'Connor","00:5:09","","0-EF60neguk"
"pov: you are a teenager in the 1970s playlist","https://www.youtube.com/watch?v=LfVUEloNB0Y&list=LL&index=437&pp=gAQBiAQB","artemis&diana","00:44:06","","LfVUEloNB0Y"
"Starting Over - Chris Stapleton Cover","https://www.youtube.com/watch?v=Yv18Fkc29Cc&list=LL&index=438&pp=gAQBiAQB","Alanna Goldsmith","00:4:20","","Yv18Fkc29Cc"
"Serge Gainsbourg & Jane Birkin - Je t'aime... moi non plus/Original videoclip (Fontana 1969)","https://www.youtube.com/watch?v=GlpDf6XX_j0&list=LL&index=439&pp=gAQBiAQB","mtorringa","00:4:21","","GlpDf6XX_j0"
"Bill Hicks, ""Sane Man"" (1989)","https://www.youtube.com/watch?v=_anFg-ulelo&list=LL&index=440&t=3207s&pp=gAQBiAQB","celestialroad","1:20:18","","_anFg-ulelo"
"A problem so hard even Google relies on Random Chance","https://www.youtube.com/watch?v=lJYufx0bfpw&list=LL&index=441&pp=gAQBiAQB","Breaking Taps","00:12:06","","lJYufx0bfpw"
"Architect Breaks Down Why All American Diners Look Like That | Architectural Digest","https://www.youtube.com/watch?v=fYSfG_6Sv5g&list=LL&index=442&t=15s&pp=gAQBiAQB","Architectural Digest","00:10:28","","fYSfG_6Sv5g"
"KORAK OD SNA - PRLJAVO KAZALIŠTE (1983)","https://www.youtube.com/watch?v=uxwCzafOsM4&list=LL&index=443&pp=gAQBiAQB","hikonline81","00:3:14","","uxwCzafOsM4"
"Brad Pitt is the Terminator [Deepfake]","https://www.youtube.com/watch?v=TLL9u3YDtiQ&list=LL&index=444&pp=gAQBiAQB","The Fake Report","00:2:09","","TLL9u3YDtiQ"
"Boat jumps and dives into the water in over 60 knots!","https://www.youtube.com/watch?v=h0utBfPhtjg&list=LL&index=445&pp=gAQBiAQB","TeamJ121","00:0:48","","h0utBfPhtjg"
"Radar Gun","https://www.youtube.com/watch?v=ywFr0r5kyc0&list=LL&index=446&pp=gAQBiAQB","The Bottle Rockets - Topic","00:3:16","","ywFr0r5kyc0"
"Beatle George Harrison in Life Of Brian","https://www.youtube.com/watch?v=qUJDvMpLafI&list=LL&index=447&pp=gAQBiAQB","Rémy Laven","00:0:44","","qUJDvMpLafI"
"AC/DC - Hells Bells (Official 4K Video)","https://www.youtube.com/watch?v=etAIpkdhU9Q&list=LL&index=448&pp=gAQBiAQB","AC/DC","00:5:10","","etAIpkdhU9Q"
"Heat Above","https://www.youtube.com/watch?v=IG4is5oeytE&list=LL&index=449&pp=gAQBiAQB","Greta Van Fleet","00:5:42","","IG4is5oeytE"
"Runnin' Wild","https://www.youtube.com/watch?v=L_w2Hu3Mhq4&list=LL&index=450&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Airbourne","00:3:43","","L_w2Hu3Mhq4"
"Outshined (Remastered 2016)","https://www.youtube.com/watch?v=n5FA1ReVRN0&list=LL&index=451&pp=gAQBiAQB","Soundgarden","00:5:11","","n5FA1ReVRN0"
"Broken Bells","https://www.youtube.com/watch?v=5Jma0haiPCY&list=LL&index=452&pp=gAQBiAQB","Greta Van Fleet","00:5:51","","5Jma0haiPCY"
"Black Smoke Rising","https://www.youtube.com/watch?v=8cepUUKMp1g&list=LL&index=453&pp=gAQBiAQB","Greta Van Fleet","00:4:20","","8cepUUKMp1g"
"Show Me How to Live","https://www.youtube.com/watch?v=DDg2mSOmeIA&list=LL&index=454&pp=gAQBiAQB","Audioslave","00:4:38","","DDg2mSOmeIA"
"Summit Ridge ATM run and Mike Leahy doing Mike things","https://www.youtube.com/watch?v=lkpbXiYNtW0&list=LL&index=455&pp=gAQBiAQB","BTimes","00:3:25","","lkpbXiYNtW0"
"Faint","https://www.youtube.com/watch?v=2mXNRsyTitA&list=LL&index=456&pp=gAQBiAQB","Linkin Park","00:2:43","","2mXNRsyTitA"
"Youth Of The Nation (2021 Remaster)","https://www.youtube.com/watch?v=Pb7Kg1hT-1A&list=LL&index=457&pp=gAQBiAQB","P.O.D.","00:4:20","","Pb7Kg1hT-1A"
"The Insane Sport Of Mountain Unicycling","https://www.youtube.com/watch?v=jqDtrIUQSOM&list=LL&index=458&t=112s&pp=gAQBiAQB","Seeker Stories","00:5:10","","jqDtrIUQSOM"
"Bullet With Butterfly Wings","https://www.youtube.com/watch?v=Gwa3pxpaV8U&list=LL&index=459&pp=gAQBiAQB","Smashing Pumpkins","00:4:18","","Gwa3pxpaV8U"
"Full Steam Spacemachine","https://www.youtube.com/watch?v=Wsu228CtKpo&list=LL&index=460&pp=gAQBiAQB","RoyalRepublic","00:3:29","","Wsu228CtKpo"
"Rome Team Building - Zel's speech","https://www.youtube.com/watch?v=W8gnXYmarHc&list=LL&index=461&t=149s&pp=gAQBiAQBsAQB0gcJCSkKAYcqIYzv","Zeljko Svedic","00:10:35","","W8gnXYmarHc"
"The V̲e̲lvet Unde̲rgro̲und & N̲ico (Full Album 1967)","https://www.youtube.com/watch?v=Yjgj2YCRBh4&list=LL&index=462&t=2747s&pp=gAQBiAQB","MUSIC OFFICAL no2","00:50:01","","Yjgj2YCRBh4"
"Tenacious D - Video Games","https://www.youtube.com/watch?v=GNJtPFXUnm4&list=LL&index=463&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Tenacious D","00:1:36","","GNJtPFXUnm4"
"Uncle Roger Review GORDON RAMSAY Fried Rice","https://www.youtube.com/watch?v=FrUfwpaNNIM&list=LL&index=464&pp=gAQBiAQB","mrnigelng","00:11:42","","FrUfwpaNNIM"
"Baby's Gang Happy Song (Clap Your Hands) (Official Video)","https://www.youtube.com/watch?v=eNz1kAfaZMI&list=LL&index=465&pp=gAQBiAQB","ZYXItalo","00:4:11","","eNz1kAfaZMI"
"[ Scotch ] - Disco Band. ( HQ )","https://www.youtube.com/watch?v=G0DZwz2k3VU&list=LL&index=466&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Typhoon160m","00:4:57","","G0DZwz2k3VU"
"Hey Hey Guy (7"" Vocal Version)","https://www.youtube.com/watch?v=vmePSOhW66U&list=LL&index=467&pp=gAQBiAQB","Ken Laszlo - Topic","00:3:27","","vmePSOhW66U"
"Rapture","https://www.youtube.com/watch?v=YKjSSXGzOW8&list=LL&index=468&pp=gAQBiAQB","Kryder - Topic","00:3:03","","YKjSSXGzOW8"
"Why Unreal Engine 5.2 is a Game Changer","https://www.youtube.com/watch?v=6DIEZhk_ES8&list=LL&index=469&pp=gAQBiAQB","Unreal Sensei","00:9:51","","6DIEZhk_ES8"
"Superconducting Quantum Levitation on a 3π Möbius Strip","https://www.youtube.com/watch?v=Vxror-fnOL4&list=LL&index=470&pp=gAQBiAQB","Ithaca College Physics","00:2:50","","Vxror-fnOL4"
"The Nerves - Hanging On The Telephone, Original version 45, Blondie. 1976.","https://www.youtube.com/watch?v=emy5mA8Ixtc&list=LL&index=471&pp=gAQBiAQB0gcJCSkKAYcqIYzv","minutegongcoughs","00:2:06","","emy5mA8Ixtc"
"Maid Of Orleans (The Waltz Joan Of Arc) (Remastered 2019)","https://www.youtube.com/watch?v=d6dEwhd9lok&list=LL&index=472&pp=gAQBiAQB","Orchestral Manoeuvres in the Dark","00:4:13","","d6dEwhd9lok"
"Hopfield network: How are memories stored in neural networks? [Nobel Prize in Physics 2024] #SoME2","https://www.youtube.com/watch?v=piF6D6CQxUw&list=LL&index=473&t=1s&pp=gAQBiAQB","Layerwise Lectures","00:15:14","","piF6D6CQxUw"
"ChatGPT-driven NPC Experiment 2","https://www.youtube.com/watch?v=UVNZ3_FwqJE&list=LL&index=474&t=1s&pp=gAQBiAQB","Tamulur","00:3:40","","UVNZ3_FwqJE"
"Holiday / Boulevard of Broken Dreams","https://www.youtube.com/watch?v=J0xe5DcnYSA&list=LL&index=475&pp=gAQBiAQB","Green Day","00:8:14","","J0xe5DcnYSA"
"Joker And The Thief","https://www.youtube.com/watch?v=PZUS6M64o50&list=LL&index=476&pp=gAQBiAQB","WolfmotherMusic","00:4:40","","PZUS6M64o50"
"Bird making Samsung notification sound","https://www.youtube.com/watch?v=kXp7gAiF-cc&list=LL&index=477&pp=gAQBiAQB","𝐒𝓪𝓴𝓾𝓻𝓪 𝓜𝓸𝓬𝓱𝓲 🌸","00:0:07","","kXp7gAiF-cc"
"Why Do Owls Sleep Like That? You've Never Seen the Way Animals Sleep","https://www.youtube.com/watch?v=6kwDk8A_9rQ&list=LL&index=478&t=31s&pp=gAQBiAQB","WATOP","00:9:13","","6kwDk8A_9rQ"
"Isaac Hayes - Ike's Rap 2 -","https://www.youtube.com/watch?v=qfVbrPoLc3w&list=LL&index=479&pp=gAQBiAQB","MaryJaneLouiseBowers","00:2:05","","qfVbrPoLc3w"
"when you’re overqualified for the job","https://www.youtube.com/watch?v=lp5PwrOshgE&list=LL&index=480&pp=gAQBiAQB","George Collier","00:3:11","","lp5PwrOshgE"
"NEW DOMINO RECORD + Most INSANE Spiral Ever! (32,000 Dominoes)","https://www.youtube.com/watch?v=FWgH0hXZKrE&list=LL&index=481&pp=gAQBiAQB","Hevesh5","00:5:34","","FWgH0hXZKrE"
"[001] IBM i (AS/400): Databases all the way down...","https://www.youtube.com/watch?v=CDSgJE5mPJM&list=LL&index=482&t=86s&pp=gAQBiAQB","","00:8:03","","CDSgJE5mPJM"
"Bomb The Bass - Beat Dis (Video)","https://www.youtube.com/watch?v=W6CJmJ5p3Ow&list=LL&index=483&pp=gAQBiAQB","BombTheBassVEVO","00:3:19","","W6CJmJ5p3Ow"
"This Drummer Is At The Wrong Gig!","https://www.youtube.com/watch?v=ItZyaOlrb7E&list=LL&index=484&pp=gAQBiAQB","The Mad Drummer","00:4:47","","ItZyaOlrb7E"
"When you're overqualified for the job","https://www.youtube.com/watch?v=-UYgORr5Qhg&list=LL&index=485&pp=gAQBiAQB","AreYouNotEntertained?","00:2:41","","-UYgORr5Qhg"
"This new game has real life graphics...","https://www.youtube.com/watch?v=zvrRCBlTmDE&list=LL&index=486&t=33s&pp=gAQBiAQB","jackfrags","00:8:24","","zvrRCBlTmDE"
"Casually Explained: America","https://www.youtube.com/watch?v=ieV9A1u1Bio&list=LL&index=487&pp=gAQBiAQB","Casually Explained","00:5:25","","ieV9A1u1Bio"
"Lamborghini Horror-Crash mit 300 km/h: Ungarische Polizei veröffentlicht Abschreckungs-Video","https://www.youtube.com/watch?v=XTnCcJl-g-I&list=LL&index=488&pp=gAQBiAQB","itsVision.tv","00:1:54","","XTnCcJl-g-I"
"Sarcastic robot powered by GPT-4","https://www.youtube.com/watch?v=PgT8tPChbqc&list=LL&index=489&pp=gAQBiAQB","Gabrael Levine","00:2:06","","PgT8tPChbqc"
"Fire (Edit Remastered)","https://www.youtube.com/watch?v=KhVDwYOlIsE&list=LL&index=490&pp=gAQBiAQB","The Prodigy","00:3:25","","KhVDwYOlIsE"
"The Prodigy - World's On Fire HD 720p","https://www.youtube.com/watch?v=IKGRgiQj6LE&list=LL&index=491&pp=gAQBiAQB","AntonisThe","00:4:51","","IKGRgiQj6LE"
"'Sparks of AGI' - Bombshell GPT-4 Paper: Fully Read w/ 15 Revelations","https://www.youtube.com/watch?v=Mqg3aTGNxZ0&list=LL&index=492&t=450s&pp=gAQBiAQB","AI Explained","00:12:49","","Mqg3aTGNxZ0"
"How To Eat Sushi The Right Way","https://www.youtube.com/watch?v=pzAYPLetuPE&list=LL&index=493&pp=gAQBiAQB","VICE Asia","00:6:36","","pzAYPLetuPE"
"They all just follow her 😂","https://www.youtube.com/watch?v=o45TycOliLw&list=LL&index=494&pp=gAQBiAQB","ARK Media","00:0:28","","o45TycOliLw"
"Watch a mole dig tunnels in the ""Mole Farm"". Live Trapping Moles - Mousetrap Monday","https://www.youtube.com/watch?v=wPYxP-XQHeA&list=LL&index=495&pp=gAQBiAQB","Shawn Woods","00:6:37","","wPYxP-XQHeA"
"Mel Blanc, The Man of 1000 Voices [1981] - AMAZING TALENT !!","https://www.youtube.com/watch?v=ZeAM1vwEcFg&list=LL&index=496&pp=gAQBiAQB","L0STanimation","00:9:57","","ZeAM1vwEcFg"
"Pablo Francisco Movie Guy","https://www.youtube.com/watch?v=Qvv8SMTyAgk&list=LL&index=497&pp=gAQBiAQB","riehlguy","00:5:04","","Qvv8SMTyAgk"
"6 Fun Facts You Probably Never Knew","https://www.youtube.com/watch?v=URlA7irXpp0&list=LL&index=498&t=6s&pp=gAQBiAQB","Great Big Story","00:13:15","","URlA7irXpp0"
"Why the World’s Best Mathematicians Are Hoarding Chalk","https://www.youtube.com/watch?v=PhNUjg9X4g8&list=LL&index=499&pp=gAQBiAQB","Great Big Story","00:3:33","","PhNUjg9X4g8"
"The Michelangelo of Microsoft Excel","https://www.youtube.com/watch?v=OrwBc6PwAcY&list=LL&index=500&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Great Big Story","00:2:29","","OrwBc6PwAcY"
"[Private video]","https://www.youtube.com/watch?v=WpvRUghsJt0&list=LL&index=501&pp=gAQBiAQB","","","","WpvRUghsJt0"
"GPT 4: Full Breakdown (14 Details You May Have Missed)","https://www.youtube.com/watch?v=2AdkSYWB6LY&list=LL&index=502&pp=gAQBiAQB","AI Explained","00:14:05","","2AdkSYWB6LY"
"AI's Most Insane Week - Things Will Never Be The Same","https://www.youtube.com/watch?v=39YQFrmZhH4&list=LL&index=503&pp=gAQBiAQB","Matt Wolfe","00:13:40","","39YQFrmZhH4"
"New Order-60 Miles An Hour","https://www.youtube.com/watch?v=xrUVgqQInvc&list=LL&index=504&pp=gAQBiAQB","NewOrderHD","00:4:42","","xrUVgqQInvc"
"Crystal","https://www.youtube.com/watch?v=NPtXhYRmyAE&list=LL&index=505&pp=gAQBiAQB","neworder","00:6:51","","NPtXhYRmyAE"
"The sit-to-stand test","https://www.youtube.com/watch?v=1tdtHWURId0&list=LL&index=506&pp=gAQBiAQB","Montreal Gazette","00:0:41","","1tdtHWURId0"
"World's Strongest Magnet!","https://www.youtube.com/watch?v=g0amdIcZt5I&list=LL&index=507&t=171s&pp=gAQBiAQB","Veritasium","00:23:05","","g0amdIcZt5I"
"GPT-4 Developer Livestream","https://www.youtube.com/watch?v=outcGtbnMuQ&list=LL&index=508&pp=gAQBiAQB","OpenAI","00:24:28","","outcGtbnMuQ"
"How AI Learns","https://www.youtube.com/watch?v=R9OHn5ZF4Uo&list=LL&index=509&pp=gAQBiAQB","CGP Grey","00:8:55","","R9OHn5ZF4Uo"
"Did We Just Change Animation Forever?","https://www.youtube.com/watch?v=_9LX9HSQkWo&list=LL&index=510&pp=gAQBiAQB","Corridor Crew","00:23:02","","_9LX9HSQkWo"
"Techno! The New Dance Sound Of Detroit (Full Album)","https://www.youtube.com/watch?v=i3u7NUBfhk4&list=LL&index=511&pp=gAQBiAQB0gcJCSkKAYcqIYzv","somefim","1:17:01","","i3u7NUBfhk4"
"U Skripcu - Sidji do reke - ( Audio )","https://www.youtube.com/watch?v=8GhLOjGDlWs&list=LL&index=512&pp=gAQBiAQB","Jugoton Music","00:5:50","","8GhLOjGDlWs"
"Vodič kroz PR i medije za startupe, IT profesionalce i poduzetnike | #NETOKRACIJAPODCAST","https://www.youtube.com/watch?v=NQkV11alwu0&list=LL&index=513&t=27s&pp=gAQBiAQB","Netokracija","00:46:18","","NQkV11alwu0"
"7empest","https://www.youtube.com/watch?v=wVjcmOKTqJc&list=LL&index=514&pp=gAQBiAQB","TOOL","00:15:44","","wVjcmOKTqJc"
"GoPro: Wingsuit Flight Through 2 Meter Cave - Uli Emanuele","https://www.youtube.com/watch?v=-C_jPcUkVrM&list=LL&index=515&pp=gAQBiAQB","GoPro","00:2:44","","-C_jPcUkVrM"
"Visualization of a fully connected neural network, version 1","https://www.youtube.com/watch?v=Tsvxx-GGlTg&list=LL&index=516&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Marijn van Vliet","00:1:07","","Tsvxx-GGlTg"
"Mother","https://www.youtube.com/watch?v=vPzfKe_G4Ng&list=LL&index=517&pp=gAQBiAQB","Danzig-Verotik Entertainment","00:3:25","","vPzfKe_G4Ng"
"Nirvana - Smells Like Teen Spirit (Official Music Video)","https://www.youtube.com/watch?v=hTWKbfoikeg&list=LL&index=518&pp=gAQBiAQB","Nirvana","00:4:39","","hTWKbfoikeg"
"Danzig - Mother 93 Live","https://www.youtube.com/watch?v=zO6nRXPzX1A&list=LL&index=519&pp=gAQBiAQB","Danzig-Verotik Entertainment","00:3:28","","zO6nRXPzX1A"
"Rob Zombie - Dragula","https://www.youtube.com/watch?v=EqQuihD0hoI&list=LL&index=520&pp=gAQBiAQB","Rob Zombie","00:3:48","","EqQuihD0hoI"
"I Want to Know What Love Is (1999 Remaster)","https://www.youtube.com/watch?v=4jA-_g_iSY0&list=LL&index=521&pp=gAQBiAQB0gcJCSkKAYcqIYzv","Foreigner","00:5:05","","4jA-_g_iSY0"
"Come Undone","https://www.youtube.com/watch?v=5X5KweDhsaI&list=LL&index=522&pp=gAQBiAQB","Duran Duran","00:4:17","","5X5KweDhsaI"
"Monolink - Return To Oz (ARTBAT Remix)","https://www.youtube.com/watch?v=Lo0ELoepTCM&list=LL&index=523&pp=gAQBiAQB","Monolink","00:8:01","","Lo0ELoepTCM"
"Create CONSISTENT Characters – Midjourney Character Design","https://www.youtube.com/watch?v=RXaw79umdv0&list=LL&index=524&t=78s&pp=gAQBiAQB","Tokenized AI by Christian Heidorn","00:15:10","","RXaw79umdv0"
"SaaS Product Management: Features","https://www.youtube.com/watch?v=7B3WBs3jv9g&list=LL&index=525&pp=gAQBiAQB","TestDome Product Talks","00:43:14","","7B3WBs3jv9g"
"VJEŠTICE - Totalno drukčiji od drugih","https://www.youtube.com/watch?v=fuaAH1180vQ&list=LL&index=526&pp=gAQBiAQB","SACHER","00:3:21","","fuaAH1180vQ"
"Silent Circle - Touch in the Night","https://www.youtube.com/watch?v=3-nTXUUKCro&list=LL&index=527&pp=gAQBiAQB","Meiselmusic | Meisel Musikverlage","00:5:26","","3-nTXUUKCro"
"Cabaret Nocturne - Blind Trust","https://www.youtube.com/watch?v=ODwZzMLv7zU&list=LL&index=528&pp=gAQBiAQB","Cabaret Nocturne","00:6:49","","ODwZzMLv7zU"
"Alex Gaudino feat. Crystal Waters - Destination Calabria [Explicit Version] [Official Video]","https://www.youtube.com/watch?v=Kq4OtRsdXls&list=LL&index=529&pp=gAQBiAQB","Time Records","00:3:03","","Kq4OtRsdXls"
"Volevi Una Hit (Extended Version)","https://www.youtube.com/watch?v=x9N9WjZpapo&list=LL&index=530&pp=gAQBiAQB","Cristalli Liquidi - Topic","00:5:29","","x9N9WjZpapo"
"Let's build GPT: from scratch, in code, spelled out.","https://www.youtube.com/watch?v=kCc8FmEb1nY&list=LL&index=531&t=1057s&pp=gAQBiAQB","Andrej Karpathy","1:56:20","","kCc8FmEb1nY"
"Transformers: The best idea in AI | Andrej Karpathy and Lex Fridman","https://www.youtube.com/watch?v=9uw3F6rndnA&list=LL&index=532&pp=gAQBiAQB","Lex Clips","00:8:38","","9uw3F6rndnA"
"Centaur Pinball Grand Champion","https://www.youtube.com/watch?v=Z2B5MWOGRnQ&list=LL&index=533&pp=gAQBiAQB","South Carolina Pinball","00:21:06","","Z2B5MWOGRnQ"
"Kutiman - Mix Tel Aviv","https://www.youtube.com/watch?v=izSRjdYln8E&list=LL&index=534&pp=gAQBiAQB0gcJCSkKAYcqIYzv","kutiman","00:4:44","","izSRjdYln8E"
"Consultants Are Overpaid Deadweight. Here's Why Companies Hire Them.","https://www.youtube.com/watch?v=iX-Oj_vvwC8&list=LL&index=535&pp=gAQBiAQB","Logically Answered","00:13:16","","iX-Oj_vvwC8"
"Dangerous Corp.","https://www.youtube.com/watch?v=gpfvOvkO9rI&list=LL&index=536&pp=gAQBiAQB0gcJCSkKAYcqIYzv","MASTER BOOT RECORD","00:7:15","","gpfvOvkO9rI"
"ZHU - Faded (Official Music Video)","https://www.youtube.com/watch?v=CVvJp3d8xGQ&list=LL&index=537&pp=gAQBiAQB","Spinnin' Records","00:4:14","","CVvJp3d8xGQ"
"Monty Python's Flying Circus Live At The Hollywood Bowl Full","https://www.youtube.com/watch?v=5UF_NzsCayY&list=LL&index=538&pp=gAQBiAQB","Mijo Stipic","1:16:57","","5UF_NzsCayY"
"48hrs on a PRIVATE TRAIN in America!","https://www.youtube.com/watch?v=YSkysFOkupI&list=LL&index=539&pp=gAQBiAQB","DownieLive","00:18:19","","YSkysFOkupI"
"Cannons - Hurricane (Official Video)","https://www.youtube.com/watch?v=LZ2kSbSrDLs&list=LL&index=540&pp=gAQBiAQB","Cannons","00:3:10","","LZ2kSbSrDLs"
"Muslim Style Techno Dance","https://www.youtube.com/watch?v=0NDy6Rlijzo&list=LL&index=541&pp=gAQBiAQB","jobake","00:2:24","","0NDy6Rlijzo"
"Pakistan goes METAL - Mustt Mustt - Nusrat Fateh Ali Khan","https://www.youtube.com/watch?v=aZYG-9usGPI&list=LL&index=542&pp=gAQBiAQB","Andre Antunes","00:5:03","","aZYG-9usGPI"
"LSTM is dead. Long Live Transformers!","https://www.youtube.com/watch?v=S27pHKBEp30&list=LL&index=543&pp=gAQBiAQB","Seattle Applied Deep Learning","00:28:48","","S27pHKBEp30"
"1001 DRONES! Record Breaking Christmas Drone Show","https://www.youtube.com/watch?v=Ou2xe-ZRxmc&list=LL&index=544&pp=gAQBiAQB","Sky Elements Drone Shows","00:6:29","","Ou2xe-ZRxmc"
"Lecture 12.1 Self-attention","https://www.youtube.com/watch?v=KmAISyVvE1Y&list=LL&index=545&pp=gAQBiAQB","DLVU","00:22:30","","KmAISyVvE1Y"
"The Dawn and Dusk of Sun Microsystems","https://www.youtube.com/watch?v=P1TsVW4P5DI&list=LL&index=546&pp=gAQBiAQB","Asianometry","00:18:33","","P1TsVW4P5DI"
"Transformer Neural Networks - EXPLAINED! (Attention is all you need)","https://www.youtube.com/watch?v=TQQlZhbC5ps&list=LL&index=547&pp=gAQBiAQB0gcJCSkKAYcqIYzv","CodeEmporium","00:13:05","","TQQlZhbC5ps"
"Shocking video shows train plowing through truck carrying massive concrete beam","https://www.youtube.com/watch?v=p5d3NGraRqA&list=LL&index=548&pp=gAQBiAQB","CTV News","00:1:02","","p5d3NGraRqA"
"Fleetwood Mac - Everywhere (Official Music Video) [HD]","https://www.youtube.com/watch?v=YF1R0hc5Q2I&list=LL&index=549&pp=gAQBiAQB","Fleetwood Mac","00:3:43","","YF1R0hc5Q2I"
"Video: Pilot ejects from F-35B near White Settlement, Texas","https://www.youtube.com/watch?v=t9GBHNaYzcs&list=LL&index=550&pp=gAQBiAQB","WFAA","00:0:37","","t9GBHNaYzcs"
"Crazy World of Arthur Brown - Fire","https://www.youtube.com/watch?v=RLG1ys2CGcI&list=LL&index=551&pp=gAQBiAQB","V","00:2:56","","RLG1ys2CGcI"
"😂 ARMAGEDDON! Radio announcer (Robert D. Raiford) struggles with funny story! // DeeJayOne","https://www.youtube.com/watch?v=cTrOb8zyrZk&list=LL&index=552&pp=gAQBiAQB","The Sheffield Guide by DeeJayOne","00:2:55","","cTrOb8zyrZk"
"This Painting Tricked Everyone With an Impossible Illusion","https://www.youtube.com/watch?v=WoXuN8IwrDg&list=LL&index=553&pp=gAQBiAQB","Art Deco","00:9:16","","WoXuN8IwrDg"
"Artemis Launch Sound Experience - Listen to NASA's SLS Rocket Roar with mics placed inside the pad","https://www.youtube.com/watch?v=oWR5tFgJKIQ&list=LL&index=554&pp=gAQBiAQB","Cosmic Perspective","00:10:39","","oWR5tFgJKIQ"
"Roger Penrose - ""Big Bang was not the beginning""","https://www.youtube.com/watch?v=HFbFat-UhaA&list=LL&index=555&pp=gAQBiAQB","Flexlolo","00:9:01","","HFbFat-UhaA"
