Id,Product,Brand,Price,Country,Category
P01866,Heavy-Duty Toaster Oven Set of 2,Northwind,397.85,Netherlands,kitchen
P01867,Heavy-Duty Hiking Boots,Silverbirch,348.71,France,sports
P01868,Ultra Monitor Stand Set of 2,CedarCraft,393.58,Japan,electronics
P01869,Wireless Kettlebell XL,BasecampGear,327.66,Italy,sports
P01870,Compact Cast-Iron Skillet S,Tundra Works,217.38,Canada,kitchen
P01871,Premium Fleece Hoodie Plus,Grainhouse,265.41,France,clothing
P01872,Mini Wool Scarf Plus,Windmill Kitchen,368.66,Japan,clothing
P01873,Compact USB-C Hub Max,CedarCraft,288.12,France,electronics
P01874,Travel Soccer Ball,Tundra Works,235.67,Japan,sports
P01875,Vintage Trail-Running Socks S,Verve Athletics,79.22,Netherlands,sports
P01876,Slim Trail-Running Socks 2.0,Tundra Works,182.63,Poland,sports
P01877,Portable Toaster Oven Lite,Orbit Supply,100.23,UK,kitchen
P01878,Portable Soccer Ball,Aurora Labs,194.26,Poland,sports
P01879,Mini Noise-Canceling Headphones,BasecampGear,151.31,Poland,electronics
P01880,Slim Air Fryer Set of 2,Falkon,158.93,Spain,kitchen
P01881,Wireless Puffer Vest XL,Windmill Kitchen,3.67,Netherlands,clothing
P01882,Folding Rain Jacket XL,Kestrel,187.84,Italy,clothing
P01883,Ultra Backpack 2.0,BasecampGear,152.33,Spain,other
P01884,Compact Dumbbell Set S,Helios,266.15,Italy,sports
P01885,Deluxe Laptop Sleeve S,Aurora Labs,39.71,Australia,electronics
P01886,Eco Gaming Mouse,Grainhouse,227.02,France,electronics
P01887,Eco Cutting Board,PeakForm,377.08,Spain,kitchen
P01888,Heavy-Duty Baseball Cap XL,Orbit Supply,341.70,UK,clothing
P01889,Classic Blender,Verve Athletics,330.96,Sweden,kitchen
P01890,Ultra Chef Knife S,Kestrel,125.42,Spain,kitchen
P01891,Ultra Bluetooth Speaker,Aurora Labs,390.85,UK,electronics
P01892,Vintage Soccer Ball 2.0,Orbit Supply,240.62,France,sports
P01893,Folding Kettlebell,Helios,288.89,Netherlands,sports
P01894,Wireless Fleece Hoodie Max,Windmill Kitchen,109.77,Poland,clothing
P01895,Compact USB-C Hub Set of 2,Tundra Works,194.50,Germany,electronics
P01896,Portable Tennis Racket Set of 2,Falkon,308.68,USA,sports
P01897,Folding Denim Jacket Set of 2,Silverbirch,339.89,UK,clothing
P01898,Pro Air Fryer,BasecampGear,158.34,Sweden,kitchen
P01899,Folding USB-C Hub S,Falkon,317.16,Japan,electronics
P01900,Portable Running Shoes,Tundra Works,184.51,Japan,sports
P01901,Premium Tennis Racket,Tundra Works,185.18,Italy,sports
P01902,Vintage Blender Max,Silverbirch,62.49,Germany,kitchen
P01903,Smart Rain Jacket,Orbit Supply,38.69,Italy,clothing
P01904,Mini Stand Mixer Plus,Verve Athletics,320.09,Canada,kitchen
P01905,Pro Mechanical Keyboard,Lumen&Co,377.24,Poland,electronics
P01906,Classic Toaster Oven S,Kestrel,211.43,USA,kitchen
P01907,Travel Notebook Set XL,Helios,125.77,Germany,other
P01908,Portable Rain Jacket XL,Silverbirch,234.31,USA,clothing
P01909,Travel Hiking Boots Lite,PeakForm,31.12,USA,sports
P01910,Folding Mechanical Keyboard,Windmill Kitchen,307.15,Poland,electronics
P01911,Wireless Desk Lamp Max,Northwind,106.72,Spain,electronics
P01912,Wireless Stand Mixer,Orbit Supply,282.76,Netherlands,kitchen
P01913,Folding Stand Mixer Plus,PeakForm,246.24,Netherlands,kitchen
P01914,Compact Linen Shirt 2.0,Silverbirch,398.53,UK,clothing
P01915,Compact Wool Scarf 2.0,Kestrel,59.94,Japan,clothing
P01916,Folding Mechanical Keyboard Max,Lumen&Co,160.68,USA,electronics
P01917,Travel Trail-Running Socks,Quartz Home,72.01,UK,sports
P01918,Mini Mechanical Keyboard Lite,Orbit Supply,244.70,Netherlands,electronics
P01919,Slim Noise-Canceling Headphones XL,Quartz Home,133.13,Italy,electronics
P01920,Wireless Cutting Board S,Grainhouse,124.15,Netherlands,kitchen
P01921,Vintage Yoga Mat Lite,Northwind,179.10,Poland,sports
P01922,Portable Laptop Sleeve,Orbit Supply,199.49,Germany,electronics
P01923,Ultra Webcam Lite,BasecampGear,187.14,Italy,electronics
P01924,Deluxe Blender Set of 2,Windmill Kitchen,141.43,Italy,kitchen
P01925,Ultra Noise-Canceling Headphones S,CedarCraft,271.39,Netherlands,electronics
P01926,Travel Fitness Tracker,PeakForm,26.17,Sweden,electronics
P01927,Folding Rice Cooker,Helios,362.52,Germany,kitchen
P01928,Classic Puffer Vest 2.0,Lumen&Co,166.46,France,clothing
P01929,Vintage Fitness Tracker Max,Kestrel,213.61,Japan,electronics
P01930,Travel Gaming Mouse 2.0,Falkon,31.28,Italy,electronics
P01931,Wireless Webcam,Kestrel,174.73,Australia,electronics
P01932,Pro Linen Shirt 2.0,CedarCraft,337.62,Japan,clothing
P01933,Portable Notebook Set XL,BasecampGear,86.68,Sweden,other
P01934,Slim Yoga Mat Plus,BasecampGear,128.73,Germany,sports
P01935,Portable Blender,Lumen&Co,128.10,UK,kitchen
P01936,Wireless Cutting Board,Aurora Labs,303.64,Sweden,kitchen
P01937,Mini Cutting Board Lite,Lumen&Co,367.70,Canada,kitchen
P01938,Pro Dumbbell Set 2.0,Falkon,26.03,France,sports
P01939,Slim Laptop Sleeve XL,Silverbirch,262.42,Poland,electronics
P01940,Deluxe Rain Jacket Max,BasecampGear,70.64,Australia,clothing
P01941,Eco Monitor Stand Set of 2,Lumen&Co,239.70,France,electronics
P01942,Slim Rain Jacket,Lumen&Co,133.74,Australia,clothing
P01943,Vintage Puffer Vest,Northwind,21.24,Netherlands,clothing
P01944,Classic Webcam Lite,PeakForm,375.49,Italy,electronics
P01945,Slim Rice Cooker,Lumen&Co,15.97,Germany,kitchen
P01946,Vintage Desk Lamp,PeakForm,6.10,USA,electronics
P01947,Smart Immersion Blender Set of 2,Grainhouse,239.89,Netherlands,kitchen
P01948,Travel Running Shoes,BasecampGear,191.22,Spain,sports
P01949,Compact Notebook Set S,Lumen&Co,98.23,Japan,other
P01950,Portable Mechanical Keyboard XL,Orbit Supply,297.83,Italy,electronics
P01951,Classic Puffer Vest Plus,Falkon,71.08,Poland,clothing
P01952,Ultra Dumbbell Set S,Aurora Labs,142.71,France,sports
P01953,Wireless Bluetooth Speaker Set of 2,Grainhouse,59.29,Netherlands,electronics
P01954,Classic Stand Mixer Max,BasecampGear,257.15,Canada,kitchen
P01955,Slim Noise-Canceling Headphones Max,Orbit Supply,20.34,Japan,electronics
P01956,Eco Hiking Boots XL,CedarCraft,261.53,USA,sports
P01957,Premium Hiking Boots XL,Northwind,244.59,USA,sports
P01958,Travel Mechanical Keyboard Max,Aurora Labs,330.95,Canada,electronics
P01959,Premium Cast-Iron Skillet XL,Aurora Labs,318.02,Sweden,kitchen
P01960,Vintage Puffer Vest 2.0,Tundra Works,59.97,France,clothing
P01961,Folding Wool Scarf Set of 2,Verve Athletics,306.32,Netherlands,clothing
P01962,Classic Cutting Board XL,Tundra Works,306.19,Sweden,kitchen
P01963,Compact Webcam S,Lumen&Co,214.06,Spain,electronics
P01964,Classic Laptop Sleeve Lite,Tundra Works,126.25,UK,electronics
P01965,Vintage Rice Cooker Lite,PeakForm,256.22,USA,kitchen
P01966,Portable Gaming Mouse,Helios,169.43,Sweden,electronics
P01967,Compact Cast-Iron Skillet Max,CedarCraft,190.36,USA,kitchen
P01968,Portable Rain Jacket Lite,BasecampGear,53.95,France,clothing
P01969,Vintage Rain Jacket S,Quartz Home,47.13,France,clothing
P01970,Smart Bluetooth Speaker,Helios,93.64,Canada,electronics
P01971,Slim Espresso Machine,Silverbirch,307.96,Italy,kitchen
P01972,Premium Espresso Machine,PeakForm,286.60,Netherlands,kitchen
P01973,Heavy-Duty Tennis Racket,Helios,77.19,Germany,sports
P01974,Ultra Resistance Bands Set of 2,Windmill Kitchen,350.07,Poland,sports
P01975,Folding Rain Jacket Lite,Verve Athletics,274.79,Germany,clothing
P01976,Compact Running Shoes,Helios,296.45,Japan,sports
P01977,Classic Immersion Blender Max,Lumen&Co,222.71,Australia,kitchen
P01978,Wireless Tennis Racket XL,BasecampGear,347.41,UK,sports
P01979,Folding Office Chair Lite,Tundra Works,37.18,Germany,other
P01980,Premium Coffee Grinder,CedarCraft,279.44,France,kitchen
P01981,Folding Laptop Sleeve 2.0,Grainhouse,192.79,Italy,electronics
P01982,Ultra Office Chair Plus,Quartz Home,389.14,France,other
P01983,Vintage Rain Jacket,Lumen&Co,97.02,Spain,clothing
P01984,Mini Fleece Hoodie S,Silverbirch,381.38,Netherlands,clothing
P01985,Ultra Yoga Mat,Windmill Kitchen,8.55,Japan,sports
P01986,Ultra Soccer Ball Plus,Tundra Works,163.96,Poland,sports
P01987,Portable Monitor Stand XL,Grainhouse,357.63,Japan,electronics
P01988,Compact Running Shoes Max,Falkon,248.29,France,sports
P01989,Deluxe Air Fryer Max,Aurora Labs,208.11,Netherlands,kitchen
P01990,Folding Baseball Cap,Tundra Works,353.52,Australia,clothing
P01991,Classic Trail-Running Socks,Verve Athletics,291.29,Australia,sports
P01992,Pro Resistance Bands 2.0,Kestrel,97.90,USA,sports
P01993,Premium Tennis Racket,Northwind,181.23,Netherlands,sports
P01994,Travel Air Fryer Max,CedarCraft,175.32,Canada,kitchen
P01995,Portable Office Chair XL,PeakForm,29.51,Sweden,other
P01996,Smart Laptop Sleeve S,Aurora Labs,120.43,Germany,electronics
P01997,Folding Gaming Mouse Max,Northwind,219.60,Italy,electronics
P01998,Travel Espresso Machine,BasecampGear,37.72,France,kitchen
P01999,Heavy-Duty Soccer Ball,Falkon,380.95,Japan,sports
P02000,Premium Rice Cooker S,Helios,203.43,Japan,kitchen
P02001,Travel Blender,Windmill Kitchen,100.92,Australia,kitchen
P02002,Ultra Rain Jacket XL,Windmill Kitchen,130.22,Canada,clothing
P02003,Eco Blender Set of 2,Falkon,180.97,Australia,kitchen
P02004,Ultra Coffee Grinder Lite,PeakForm,379.94,Germany,kitchen
P02005,Eco Trail-Running Socks 2.0,Verve Athletics,191.58,France,sports
P02006,Folding Fitness Tracker XL,Grainhouse,135.93,Sweden,electronics
P02007,Eco Monitor Stand,Silverbirch,150.03,Netherlands,electronics
P02008,Ultra Toaster Oven Max,Verve Athletics,4.73,USA,kitchen
P02009,Travel Laptop Sleeve Set of 2,BasecampGear,280.02,France,electronics
P02010,Travel Espresso Machine Set of 2,Helios,66.12,France,kitchen
P02011,Wireless Trail-Running Socks,Northwind,93.58,Sweden,sports
P02012,Smart Dumbbell Set XL,Tundra Works,47.78,Australia,sports
P02013,Vintage Monitor Stand S,Helios,130.87,USA,electronics
P02014,Classic Gaming Mouse XL,Verve Athletics,222.11,Italy,electronics
P02015,Classic Cast-Iron Skillet Plus,Helios,216.81,Australia,kitchen
P02016,Heavy-Duty Trail-Running Socks,Silverbirch,125.96,Japan,sports
P02017,Eco Denim Jacket,Kestrel,163.65,Italy,clothing
P02018,Mini Fitness Tracker 2.0,Kestrel,284.24,Japan,electronics
P02019,Wireless Kettlebell 2.0,CedarCraft,169.94,Japan,sports
P02020,Ultra Fleece Hoodie Set of 2,Grainhouse,247.83,Netherlands,clothing
P02021,Ultra Running Shoes S,Kestrel,261.31,Italy,sports
P02022,Ultra Dumbbell Set Max,Verve Athletics,321.05,Spain,sports
P02023,Classic Rice Cooker S,CedarCraft,213.34,Australia,kitchen
P02024,Vintage Backpack S,Lumen&Co,89.74,Poland,other
P02025,Classic Yoga Mat Plus,Tundra Works,299.28,Canada,sports
P02026,Pro Monitor Stand Lite,Northwind,127.69,Japan,electronics
P02027,Eco Air Fryer Set of 2,Lumen&Co,113.23,Canada,kitchen
P02028,Wireless Office Chair Max,BasecampGear,191.98,Poland,other
P02029,Compact Kettlebell Set of 2,Aurora Labs,400.36,Sweden,sports
P02030,Eco Trail-Running Socks,Lumen&Co,85.43,UK,sports
P02031,Compact Air Fryer,Northwind,157.08,Poland,kitchen
P02032,Ultra Baseball Cap XL,Aurora Labs,287.23,Germany,clothing
P02033,Wireless Rain Jacket,Lumen&Co,117.22,Germany,clothing
P02034,Pro Noise-Canceling Headphones S,Northwind,350.47,Germany,electronics
P02035,Classic Blender,CedarCraft,298.76,Poland,kitchen
P02036,Folding Cutting Board XL,Northwind,347.15,France,kitchen
P02037,Classic Rain Jacket Lite,BasecampGear,133.60,UK,clothing
P02038,Smart Monitor Stand Plus,Kestrel,366.86,Netherlands,electronics
P02039,Eco Puffer Vest Plus,Northwind,226.35,USA,clothing
P02040,Deluxe Rice Cooker,Orbit Supply,357.17,UK,kitchen
P02041,Deluxe Stand Mixer S,Aurora Labs,100.24,UK,kitchen
P02042,Compact Chef Knife,Aurora Labs,299.59,Canada,kitchen
P02043,Ultra Rain Jacket,Verve Athletics,352.58,Australia,clothing
P02044,Smart Stand Mixer Max,Orbit Supply,16.42,Netherlands,kitchen
P02045,Smart Bluetooth Speaker XL,Aurora Labs,186.38,Germany,electronics
P02046,Travel Office Chair,Falkon,397.96,Sweden,other
P02047,Mini Stand Mixer XL,Orbit Supply,137.02,Canada,kitchen
P02048,Pro Gaming Mouse S,Northwind,357.95,Japan,electronics
P02049,Eco Toaster Oven XL,Verve Athletics,362.11,Poland,kitchen
P02050,Pro Running Shoes 2.0,Grainhouse,284.07,Sweden,sports
P02051,Ultra Cutting Board Set of 2,Lumen&Co,123.97,Canada,kitchen
P02052,Compact Toaster Oven XL,Aurora Labs,107.02,Japan,kitchen
P02053,Ultra Denim Jacket,PeakForm,204.29,Canada,clothing
P02054,Heavy-Duty Stand Mixer Max,Kestrel,161.46,USA,kitchen
P02055,Eco Linen Shirt Lite,Helios,114.98,Netherlands,clothing
P02056,Travel Backpack,Northwind,343.68,USA,other
P02057,Heavy-Duty Office Chair Max,Orbit Supply,24.18,Spain,other
P02058,Mini USB-C Hub Max,PeakForm,353.05,France,electronics
P02059,Slim Dumbbell Set,Quartz Home,259.07,Germany,sports
P02060,Heavy-Duty Denim Jacket,Lumen&Co,312.44,Sweden,clothing
P02061,Heavy-Duty Cast-Iron Skillet XL,Silverbirch,124.79,UK,kitchen
P02062,Travel Mechanical Keyboard Max,Northwind,365.17,Italy,electronics
P02063,Portable Dumbbell Set,BasecampGear,272.72,UK,sports
P02064,Premium Denim Jacket,Silverbirch,339.24,Canada,clothing
P02065,Pro Blender Lite,Helios,182.91,Germany,kitchen
P02066,Wireless Notebook Set S,Verve Athletics,270.83,Poland,other
P02067,Classic Toaster Oven 2.0,Verve Athletics,380.40,Canada,kitchen
P02068,Portable Monitor Stand,Silverbirch,284.48,Poland,electronics
P02069,Deluxe Mechanical Keyboard 2.0,Verve Athletics,351.75,Japan,electronics
P02070,Compact Noise-Canceling Headphones Max,Orbit Supply,23.15,Netherlands,electronics
P02071,Wireless Resistance Bands Plus,Tundra Works,384.93,Canada,sports
P02072,Deluxe Desk Lamp Plus,Falkon,315.35,Germany,electronics
P02073,Compact Cutting Board XL,BasecampGear,94.44,Poland,kitchen
P02074,Vintage Rice Cooker Max,Verve Athletics,289.96,Italy,kitchen
P02075,Premium Rice Cooker,Aurora Labs,59.43,France,kitchen
P02076,Deluxe Puffer Vest,BasecampGear,7.29,Poland,clothing
P02077,Slim Rain Jacket XL,Windmill Kitchen,334.01,Sweden,clothing
P02078,Deluxe Fleece Hoodie Max,Windmill Kitchen,21.68,Netherlands,clothing
P02079,Heavy-Duty Notebook Set,Northwind,63.02,Japan,other
P02080,Heavy-Duty Stand Mixer Plus,Silverbirch,163.64,Netherlands,kitchen
P02081,Classic Rice Cooker,Verve Athletics,142.20,USA,kitchen
P02082,Portable Hiking Boots,Helios,328.26,UK,sports
P02083,Eco Webcam 2.0,Orbit Supply,188.16,Germany,electronics
P02084,Portable Webcam Set of 2,BasecampGear,171.48,Spain,electronics
P02085,Smart Espresso Machine Set of 2,Verve Athletics,335.92,Japan,kitchen
P02086,Wireless Kettlebell Plus,Quartz Home,301.40,Italy,sports
P02087,Folding Tennis Racket Plus,Falkon,126.72,France,sports
P02088,Portable Hiking Boots,Kestrel,70.69,Sweden,sports
P02089,Heavy-Duty Fitness Tracker,Silverbirch,16.39,Italy,electronics
P02090,Heavy-Duty Coffee Grinder,Northwind,342.91,UK,kitchen
P02091,Portable Trail-Running Socks XL,Kestrel,360.68,Germany,sports
P02092,Premium Webcam,BasecampGear,154.14,Canada,electronics
P02093,Deluxe Mechanical Keyboard Set of 2,Lumen&Co,15.96,Japan,electronics
P02094,Pro Wool Scarf Plus,Verve Athletics,231.30,Australia,clothing
P02095,Travel Cutting Board S,Grainhouse,384.59,Italy,kitchen
P02096,Vintage Wool Scarf,Lumen&Co,94.11,Japan,clothing
P02097,Classic Blender S,Helios,85.63,Japan,kitchen
P02098,Deluxe Trail-Running Socks Set of 2,Windmill Kitchen,305.51,USA,sports
P02099,Heavy-Duty Bluetooth Speaker Lite,BasecampGear,244.69,Canada,electronics
P02100,Folding Office Chair XL,Kestrel,387.91,Spain,other
P02101,Folding Trail-Running Socks,Silverbirch,197.26,Italy,sports
P02102,Smart Webcam,Lumen&Co,179.84,USA,electronics
P02103,Portable Office Chair Set of 2,Northwind,207.66,Japan,other
P02104,Eco Yoga Mat,PeakForm,137.62,Australia,sports
P02105,Mini USB-C Hub Plus,Northwind,374.46,Germany,electronics
P02106,Premium Rain Jacket Set of 2,BasecampGear,177.13,Poland,clothing
P02107,Slim Tennis Racket XL,Verve Athletics,155.13,Spain,sports
P02108,Vintage Blender Plus,Helios,341.07,Spain,kitchen
P02109,Compact Backpack XL,Falkon,249.16,Sweden,other
P02110,Premium Webcam Set of 2,Silverbirch,292.99,Sweden,electronics
P02111,Folding Toaster Oven Lite,Orbit Supply,299.89,France,kitchen
P02112,Wireless Denim Jacket,Lumen&Co,325.05,Germany,clothing
P02113,Folding Bluetooth Speaker,BasecampGear,338.92,Australia,electronics
P02114,Heavy-Duty Blender Lite,Quartz Home,282.39,France,kitchen
P02115,Mini Rice Cooker XL,Helios,31.70,UK,kitchen
P02116,Classic Office Chair 2.0,Northwind,88.58,USA,other
P02117,Heavy-Duty Baseball Cap Set of 2,Silverbirch,256.80,Poland,clothing
P02118,Wireless Gaming Mouse Set of 2,Northwind,70.29,Poland,electronics
P02119,Mini Gaming Mouse Plus,Silverbirch,79.85,Sweden,electronics
P02120,Portable Blender Max,CedarCraft,177.48,Poland,kitchen
P02121,Classic Toaster Oven,Quartz Home,238.11,UK,kitchen
P02122,Smart Baseball Cap Set of 2,Helios,87.53,Germany,clothing
P02123,Portable Linen Shirt Max,Tundra Works,12.42,UK,clothing
P02124,Slim Laptop Sleeve,Windmill Kitchen,287.11,Sweden,electronics
P02125,Travel Bluetooth Speaker,Falkon,397.66,Australia,electronics
P02126,Compact Air Fryer Plus,CedarCraft,334.91,UK,kitchen
P02127,Ultra Notebook Set,PeakForm,249.17,Japan,other
P02128,Premium Yoga Mat 2.0,CedarCraft,184.25,France,sports
P02129,Classic Stand Mixer,Grainhouse,111.79,Italy,kitchen
P02130,Pro Puffer Vest Lite,Aurora Labs,170.43,Poland,clothing
P02131,Portable Wool Scarf Set of 2,Orbit Supply,209.20,Germany,clothing
P02132,Travel Blender 2.0,Lumen&Co,155.20,Sweden,kitchen
P02133,Mini Gaming Mouse 2.0,Helios,318.11,Netherlands,electronics
P02134,Classic Desk Lamp Lite,Quartz Home,16.73,Italy,electronics
P02135,Ultra Noise-Canceling Headphones Max,Silverbirch,174.20,Spain,electronics
P02136,Vintage Rain Jacket,Aurora Labs,182.05,Sweden,clothing
P02137,Mini Cutting Board 2.0,Orbit Supply,353.87,Spain,kitchen
P02138,Mini Gaming Mouse Set of 2,Tundra Works,200.71,Spain,electronics
P02139,Folding Linen Shirt Lite,Aurora Labs,84.44,Canada,clothing
P02140,Eco Noise-Canceling Headphones S,Lumen&Co,241.20,Italy,electronics
P02141,Mini Denim Jacket,Tundra Works,106.03,Canada,clothing
P02142,Folding Tennis Racket,Lumen&Co,117.37,Canada,sports
P02143,Compact Yoga Mat Plus,Kestrel,55.48,UK,sports
P02144,Eco Baseball Cap Set of 2,Silverbirch,127.95,Spain,clothing
P02145,Smart Wool Scarf Lite,Lumen&Co,291.04,Spain,clothing
P02146,Travel Puffer Vest XL,Tundra Works,111.79,Netherlands,clothing
P02147,Vintage Bluetooth Speaker,PeakForm,221.52,Canada,electronics
P02148,Ultra Dumbbell Set Max,Northwind,4.42,Spain,sports
P02149,Travel Trail-Running Socks,Windmill Kitchen,66.30,Poland,sports
P02150,Wireless Webcam 2.0,Silverbirch,94.30,Canada,electronics
P02151,Vintage Baseball Cap Max,Grainhouse,304.40,Germany,clothing
P02152,Premium Dumbbell Set Lite,BasecampGear,74.51,Italy,sports
P02153,Vintage Cast-Iron Skillet Max,Verve Athletics,352.30,Poland,kitchen
P02154,Heavy-Duty Cutting Board S,Lumen&Co,75.92,Sweden,kitchen
P02155,Travel Chef Knife,Orbit Supply,105.41,Netherlands,kitchen
P02156,Wireless Blender Max,Lumen&Co,184.18,Australia,kitchen
P02157,Wireless Laptop Sleeve Lite,Helios,97.42,Sweden,electronics
P02158,Vintage Webcam Lite,Grainhouse,229.86,Germany,electronics
P02159,Mini Puffer Vest Set of 2,Verve Athletics,121.67,Canada,clothing
P02160,Deluxe Desk Lamp Plus,Grainhouse,144.80,Poland,electronics
P02161,Mini Kettlebell S,BasecampGear,248.52,Sweden,sports
P02162,Classic Noise-Canceling Headphones XL,Orbit Supply,80.31,Japan,electronics
P02163,Classic Monitor Stand 2.0,Northwind,292.25,Spain,electronics
P02164,Heavy-Duty Tennis Racket,Kestrel,380.82,Australia,sports
P02165,Smart Bluetooth Speaker Max,Kestrel,265.04,Japan,electronics
P02166,Smart Office Chair Plus,Kestrel,10.34,Japan,other
P02167,Pro Air Fryer XL,Verve Athletics,65.96,UK,kitchen
P02168,Compact Cutting Board Max,Tundra Works,108.49,Netherlands,kitchen
